 it is,Year,Description,Category,Product Code,Product Code Type,Label/Brand,Vendor,Rating Version,Local,Local Description,Fair,Fair Description,Ecological,Ecological Description,Humane,Humane Description,Disqualifier,Disqualifier Description,Cost,Notes,Facility
1,2013,M&M Pretzel Stnd,grocery,908191,unknown,M&M,Harbor Wholesale,1,no,,no,,no,,no,,yes,,28.52,not real,UW Housing and Food Services
1,2013,Milky Way Simply Caramel,grocery,907911,unknown,Milky Way,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),28.52,not real,UW Housing and Food Services
1,2013,Pringle 2.38z Original-,grocery,5840078,unknown,Pringle,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),28.38,soy,UW Housing and Food Services
1,2013,GMAS CREME VAN,grocery,43075062,unknown,,Frito Lay,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,28.32,,UW Housing and Food Services
1,2013,Bar S Franks Jumbo 8to1,meat,3490988,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Sodium nitrate or sodium nitrite added,28.24,,UW Housing and Food Services
1,2013,Kraft 8z Ranch Dressing,grocery,3720404,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),28,,UW Housing and Food Services
1,2013,Chicken Tenders Raw Fresh,poultry,6965,unknown,,Interbay,1,no,,no,,no,,no,,no,,27.9,,UW Housing and Food Services
1,2013,70830 - BASS WHI PITA 5,baked,70830,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,27.86,,UW Housing and Food Services
1,2013,70831 - BASS WHT PITA 5,baked,70831,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,27.86,,UW Housing and Food Services
1,2013,BASE LOBSTER GLD LAB,grocery,95101EGLDZ,unknown,CUSTB,CONTINENTAL FOOD SALES,1,no,,no,,no,,no,,no,,27.72,,UW Housing and Food Services
1,2013,BASE LOBSTER GLD LAB,grocery,95101EGLDZ,unknown,CUSTB,CUSTOM CULINARY,1,no,,no,,no,,no,,no,,27.72,,UW Housing and Food Services
1,2013,Skippers Clam Chowder Retail,grocery,4240000,unknown,Skippers,Harbor Wholesale,1,no,,no,,no,,no,,no,,27.65,,UW Housing and Food Services
1,2013,Cake - Tiramisu Total,baked,,unknown,,Essential Baking Company,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),27.6,,UW Housing and Food Services
1,2013,4oz Haw Luau BBQ Rings/15pk,grocery,4828600,unknown,,Tim's Cascade,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",27.6,,UW Housing and Food Services
1,2013,Reese Peanut Butter Chips-,grocery,4500018,unknown,Reese's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),27.46,and likely labor violations,UW Housing and Food Services
1,2013,Nbc Ss Fat Fr Fig Newton,grocery,1005465,unknown,Nabisco,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,27.45,,UW Housing and Food Services
1,2013,Pb Pure Cran Oatmeal,grocery,913201,unknown,Power Bar,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),27.42,soy,UW Housing and Food Services
1,2013,Pb Pure Roasted Pnt Butter,grocery,913214,unknown,Power Bar,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),27.42,soy,UW Housing and Food Services
1,2013,Nal Pickle Whole Sweet 10z,grocery,3600185,unknown,Nalley,Harbor Wholesale,1,no,,no,,no,,no,,yes,,27.31,,UW Housing and Food Services
1,2013,70444 - FRZ 9GR THWICH,baked,70444,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,27.28,,UW Housing and Food Services
1,2013,Prego 14z Mushrm Spag Sce,grocery,3660329,unknown,Prego,Harbor Wholesale,1,no,,no,,no,,no,,no,,26.94,,UW Housing and Food Services
1,2013,Orv Red Extra Cheese,grocery,5780419,unknown,Orville Redenbacher,Harbor Wholesale,1,no,,no,,no,,no,,no,,26.82,,UW Housing and Food Services
1,2013,Oep 16z Refried Beans,grocery,4280286,unknown,Old El Paso,Harbor Wholesale,1,no,,no,,no,,no,,no,,26.67,,UW Housing and Food Services
1,2013,Qkr Big N Chewy Bar PB,grocery,940040,unknown,Quaker Oats,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),26.6,soy,UW Housing and Food Services
1,2013,MEATBALL BEEF .5Z CKD,meat,55300,unknown,FSA/6,BURKE CORPORATION,1,no,,no,,no,,no,,no,,26.58,,UW Housing and Food Services
1,2013,1.5oz White Chdr PC/24pk,grocery,4830200,unknown,,Tim's Cascade,1,no,,no,,no,,no,,no,,26.4,,UW Housing and Food Services
1,2013,Hot Pocket Peperoni Pizza,grocery,8850517,unknown,Hot Pockets,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Butylated Hydroxyanisole (BHA),26.37,,UW Housing and Food Services
1,2013,CT CRY LVL HOT,grocery,13003071,unknown,,Frito Lay,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",26.24,,UW Housing and Food Services
1,2013,70132 - NAPA VAL RAISIN,baked,70132,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),26,,UW Housing and Food Services
1,2013,87157 - AA CHERRY PIE,baked,87157,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.92,,UW Housing and Food Services
1,2013,87157 - AA CHERRY PIE,baked,87157,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.92,,UW Housing and Food Services
1,2013,87157 - AA CHERRY PIE,baked,87157,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.92,,UW Housing and Food Services
1,2013,87158 - AA BBERRY PIE,baked,87158,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.92,,UW Housing and Food Services
1,2013,87160 - AA CHOC PIE,baked,87160,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,,25.92,,UW Housing and Food Services
1,2013,88709 - MF DREAM 2PK,baked,88709,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,25.92,,UW Housing and Food Services
1,2013,57000 - FRZ PBTTR,baked,57000,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.83,,UW Housing and Food Services
1,2013,76997 - SVEN CHEESE HORN 3,baked,76997,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,,25.74,,UW Housing and Food Services
1,2013,Airheads Strawberry .55z,grocery,880578,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),25.68,,UW Housing and Food Services
1,2013,IND Baba Au Rhum (9/bx) Total,baked,,unknown,,Essential Baking Company,1,no,,no,,no,,no,,no,,25.65,,UW Housing and Food Services
1,2013,"CREPE PLAIN 6" SHELLS""REPE PL",poultry,181903,unknown,,TYSON FOODS INC,1,no,,no,,no,,no,,yes,"OSHA, FLSA, NLRB Violation within past 3 years",25.57,,UW Housing and Food Services
1,2013,70601 - FRZ PL EMUF 6,baked,70601,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),25.5,,UW Housing and Food Services
1,2013,Butterfinger Crsp Singles,grocery,903339,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,25.48,,UW Housing and Food Services
1,2013,Napoleon Flat Anchovies 2z,grocery,4360005,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,no,,no,,25.47,,UW Housing and Food Services
1,2013,BASE BF FIRST MT GLD,grocery,93171EGLDZ,unknown,CUSTB,CONTINENTAL FOOD SALES,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,25.44,,UW Housing and Food Services
1,2013,BASE BF FIRST MT GLD,grocery,93171EGLDZ,unknown,CUSTB,CUSTOM CULINARY,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,25.44,,UW Housing and Food Services
1,2013,Kraft 8z Blue Cheese Dressing-,grocery,3720001,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,25.35,,UW Housing and Food Services
1,2013,Cake - Chocolate Mousse Total,baked,,unknown,,Essential Baking Company,1,no,,no,,no,,no,,no,,25.3,,UW Housing and Food Services
1,2013,Spec K Crisp Brwn Sugar Cinn,grocery,940042,unknown,Special K,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,25.2,,UW Housing and Food Services
1,2013,Reese King Sticks #20200,grocery,920405,unknown,Reese's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),25.14,and likely labor violations,UW Housing and Food Services
1,2013,M & M Minis Mega Tube 1.94z,grocery,920893,unknown,M&M,Harbor Wholesale,1,no,,no,,no,,no,,yes,,25.14,not real,UW Housing and Food Services
1,2013,CHEESE FETA IN BRINE TUB,dairy,414157,unknown,STELLA,SAPUTO CHEESE USA,1,no,,no,,no,,no,,no,,25.02,,UW Housing and Food Services
1,2013,Krustz Blueberry Muffin Mix,grocery,6000066,unknown,Krusteaz,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),25,local at Continental Mills in Tacoma,UW Housing and Food Services
1,2013,'Citterio Maria Mortadella-Chub',meat,,unknown,,Merlino,1,no,,no,,no,,no,,yes,Sodium nitrate or sodium nitrite added,24.99,,UW Housing and Food Services
1,2013,CHIPS CHS CRCHY NTF GF,grocery,44366,unknown,CHEET,FRITO-LAY INC,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",24.98,,UW Housing and Food Services
1,2013,70443 - FRZ 100WW THWICH,baked,70443,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,24.8,,UW Housing and Food Services
1,2013,Farm John Sausage Link Sl,meat,8540461,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,no,,24.8,,UW Housing and Food Services
1,2013,Muf 6Pk Low Fat Cran Orange Crumbcake,baked,,unknown,,Pink's Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),24.75,contains shepard's grain flour but does is not a main ingredient,UW Housing and Food Services
1,2013,CHEESE PARMESAN GRATED SHAKER SUBWAY,dairy,949013,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,no,,no,,24.45,,UW Housing and Food Services
1,2013,70005 - FRZ WH GR RD TP,baked,70005,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,24.4,,UW Housing and Food Services
1,2013,Smucker Orange Marmalade,grocery,3780760,unknown,Smucker,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,24.32,,UW Housing and Food Services
1,2013,Keeb Ss Vienna Fingers,grocery,1000044,unknown,Keebler's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,24.32,,UW Housing and Food Services
1,2013,70118 - SHASTA 7 GRAIN,baked,70118,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),24.15,,UW Housing and Food Services
1,2013,Keeb Jumbo Fdg Sticks,grocery,1003756,unknown,Keebler's,Harbor Wholesale,1,no,,no,,no,,no,,yes,,23.94,,UW Housing and Food Services
1,2013,Reser French Onion Dip,grocery,3531434,unknown,Reser,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),23.92,soy,UW Housing and Food Services
1,2013,Kraft Velveeta Loaf  8z,grocery,3530077,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,no,,23.84,,UW Housing and Food Services
1,2013,Slim Fast RTD Chocolate Royale,grocery,4130080,unknown,Slim Fast,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),23.8,soy,UW Housing and Food Services
1,2013,Slim Fast RTD Milk Chocolate,grocery,4130097,unknown,Slim Fast,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),23.8,soy,UW Housing and Food Services
1,2013,Act II Popcorn Butter,grocery,5780006,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),23.62,,UW Housing and Food Services
1,2013,Idahoan Potatoes Four Chs,grocery,4020091,unknown,Idahoan,Harbor Wholesale,1,no,,no,,no,,no,,yes,,23.58,,UW Housing and Food Services
1,2013,Salmon Bb Pink 7.75z,grocery,4360116,unknown,Bumblebee,Harbor Wholesale,1,no,,no,,no,,no,,no,,23.4,,UW Housing and Food Services
1,2013,76986 - SVEN BEAR CLAW 3,baked,76986,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",23.13,,UW Housing and Food Services
1,2013,76986 - SVEN BEAR CLAW 3,baked,76986,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",23.13,,UW Housing and Food Services
1,2013,76987 - SVEN BHORN 3,baked,76987,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",23.13,,UW Housing and Food Services
1,2013,Van Camp Pork & Beans 15z,grocery,4180121,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,,23.04,,UW Housing and Food Services
1,2013,57002 - FRZ OATMEAL,baked,57002,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,22.96,,UW Housing and Food Services
1,2013,Eggs Large Cartoned,grocery,3510186,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,no,,22.81,,UW Housing and Food Services
1,2013,70132 - NAPA VAL RAISIN,baked,70132,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.75,,UW Housing and Food Services
1,2013,Sch Env Au Jus Gravy,grocery,1820140,unknown,Schilling,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,22.7,"and soy, schilling= mcCormick brand",UW Housing and Food Services
1,2013,Nest Raisinets Box,grocery,1061559,unknown,Nestle,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.56,,UW Housing and Food Services
1,2013,Shake N'bake Chickn 5.5z,grocery,6020033,unknown,Shake N'bake,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.44,soy,UW Housing and Food Services
1,2013,10 oz Box - Flavor of the Month Cookies,grocery,85675 FOM,unknown,,Cougar Mountain Baking Company,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.4,,UW Housing and Food Services
1,2013,TOST XXL ART QUESO,grocery,20016602,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,22.32,,UW Housing and Food Services
1,2013,Spicy Shin Ramen Cup,grocery,5720350,unknown,Nongshim,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.08,,UW Housing and Food Services
1,2013,NV Granola Thin Drk Choc PB,grocery,940005,unknown,Nature's Valley,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),22.04,soy,UW Housing and Food Services
1,2013,70005 - FRZ WH GR RD TP,baked,70005,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,21.96,,UW Housing and Food Services
1,2013,Kraft Cheese & Crackr 15s,grocery,1000384,unknown,Ritz,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,21.96,,UW Housing and Food Services
1,2013,Raisinets Milk Choc Org,grocery,903517,unknown,Raisinettes,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),21.64,soy,UW Housing and Food Services
1,2013,87156 - AA APPLE PIE,baked,87156,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,21.6,,UW Housing and Food Services
1,2013,88711 - MF CRNCH MINIDON 6,baked,88711,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,21.6,,UW Housing and Food Services
1,2013,CHEESE CHED MILD FTHR SHRED,dairy,41800,unknown,COLMB,SCHREIBER FOODS INC,1,no,,no,,no,,no,,no,,21.49,,UW Housing and Food Services
1,2013,70008 - FRZ TEXAS 18SL,baked,70008,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,21.4,,UW Housing and Food Services
1,2013,Reese Pieces Singles,grocery,900352,unknown,Reese's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),21.38,and likely labor violations,UW Housing and Food Services
1,2013,Hrshy Skor Bar,grocery,900006,unknown,Hershey,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),21.38,contains soy,UW Housing and Food Services
1,2013,Hers Dark Special 36's,grocery,900131,unknown,Hershey,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),21.38,not real,UW Housing and Food Services
1,2013,Kel RTE Cup Krave,grocery,6100027,unknown,Kellogs,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),21.36,,UW Housing and Food Services
1,2013,Pasta Roni Parmesano,grocery,5720406,unknown,Past Roni,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),21.3,,UW Housing and Food Services
1,2013,Post Honeycomb 12.5z,grocery,6100882,unknown,Post,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,21.12,,UW Housing and Food Services
1,2013,NE DIB SNG 1/12,dairy,,unknown,Nestle Dibs,NESTLE,1,no,,no,,no,,no,,yes,Contains rGBH/rBST,21,,UW Housing and Food Services
1,2013,SAUSAGE KIELBASA SMKD ENDLESS,meat,32753,unknown,BLAC2,DOT FOODS CHILL####,1,no,,no,,no,,no,,no,,20.51,Couldn't figure out what the brand was.,UW Housing and Food Services
1,2013,'Nutella Chocolate Hazelnut Spread',grocery,,unknown,,Merlino,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.46,,UW Housing and Food Services
1,2013,3oz SK Jalapenitos/0144/24pk,grocery,4856600,unknown,,Tim's Cascade,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.4,,UW Housing and Food Services
1,2013,Ragu 26z Plain Trad,grocery,3660125,unknown,Ragu,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.4,soy,UW Housing and Food Services
1,2013,Snak Hb Cashews Salted,grocery,1030307,unknown,Snack Club,Harbor Wholesale,1,no,,no,,no,,no,,no,,20.38,,UW Housing and Food Services
1,2013,Post Cocoa Peb RTE Cereal Cup,grocery,6100006,unknown,Post,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Caramel Coloring,20.32,,UW Housing and Food Services
1,2013,Kraft 8z Ranch Dressing-,grocery,3720005,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.32,,UW Housing and Food Services
1,2013,OLIVES MANZANILLA SLCD,grocery,863262,unknown,,REMA FOODS INC,1,no,,no,,no,,no,,no,,20.3,,UW Housing and Food Services
1,2013,Kraft 8z 1000 Island Dressing-,grocery,3720002,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.28,,UW Housing and Food Services
1,2013,Whoppers 5z Box,grocery,1060031,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.22,,UW Housing and Food Services
1,2013,Pringle 5.96z Sour Crm Onion-,grocery,5840084,unknown,Pringle,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.04,soy,UW Housing and Food Services
1,2013,Pringle 6.38z Barb-E-Que Reg-,grocery,5841215,unknown,Pringle,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),20.04,soy,UW Housing and Food Services
1,2013,CHEESE MOZZ FRSH CILIEGINI,dairy,81615,unknown,,SORRENTO/MOZZ FRESCA,1,no,,no,,no,,no,,yes,"OSHA, FLSA, NLRB Violation within past 3 years",20,2016 OSHA violation,UW Housing and Food Services
1,2013,Mrs Field Cookie Choc Chip,grocery,1000766,unknown,Mrs. Fields,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),19.98,,UW Housing and Food Services
1,2013,Pasta Roni Fettuccine,grocery,5720584,unknown,Pasta Roni,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),19.88,,UW Housing and Food Services
1,2013,Realemon Juice 15z Squeez,grocery,3960491,unknown,Real Squeeze,Harbor Wholesale,1,no,,no,,no,,no,,no,,19.73,"bad preservatives, but not on the list",UW Housing and Food Services
1,2013,88233 - PB 6LB FOCC SHT,baked,88233,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,19.72,,UW Housing and Food Services
1,2013,3oz SK Guacachip/4067/24pk,grocery,4850100,unknown,,Tim's Cascade,1,no,,no,,no,,no,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",19.55,,UW Housing and Food Services
1,2013,Ragu 14z Plain Trad,grocery,3660036,unknown,Ragu,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),19.54,soy,UW Housing and Food Services
1,2013,SALAD POTATO ORIG,grocery,4149341720,unknown,MADRO,RESERS FINE FOODS INC,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,19.53,,UW Housing and Food Services
1,2013,70135 - LAKE CHELAN BB,baked,70135,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,19.4,,UW Housing and Food Services
1,2013,Reese Sug Free Pntbtr Cups,grocery,1020508,unknown,Reese's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),19.31,and likely labor violations,UW Housing and Food Services
1,2013,Nbc Ss Ritz Sand W/Cheese,grocery,1005138,unknown,Nabisco,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,19.2,,UW Housing and Food Services
1,2013,70151 - FRZ GLFREE 7GR 18Z,baked,70151,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,19.12,,UW Housing and Food Services
1,2013,70155 - FRZ GLFREE WHI 18Z,baked,70155,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,19.12,,UW Housing and Food Services
1,2013,TRAIL MIX CASCADE,grocery,,unknown,NWDEL,NATURE'S WORLD LLC,1,no,,no,,no,,no,,no,,19.06,,UW Housing and Food Services
1,2013,Marie C Coconut Cream Pie,grocery,8681039,unknown,Marie Callender's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),19.02,,UW Housing and Food Services
1,2013,Bacon Bits Hormel,grocery,4320067,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Sodium nitrate or sodium nitrite added,18.99,,UW Housing and Food Services
1,2013,Napoleon Sardines in Soy Oil,fish,4360009,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),18.89,,UW Housing and Food Services
1,2013,Reese King Pieces #11650,grocery,920036,unknown,Reese's,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),18.86,and likely labor violations,UW Housing and Food Services
1,2013,M&M Almond King,grocery,922791,unknown,M&M,Harbor Wholesale,1,no,,no,,no,,no,,yes,,18.86,not real,UW Housing and Food Services
1,2013,Pringle 2.61z Barbecue,grocery,5840902,unknown,Pringle,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),18.84,soy,UW Housing and Food Services
1,2013,SAUCE TOMATO FCY VINE RIPE,grocery,13443,unknown,,PACIFIC COAST PRODUCERS,1,no,,no,,no,,no,,no,,18.8,,UW Housing and Food Services
1,2013,LAY'S X-XVL SRIRACH,grocery,2026616,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,18.72,,UW Housing and Food Services
1,2013,LAY'S X-XVL CHS EXP,grocery,2026334,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,18.72,,UW Housing and Food Services
1,2013,LAY'S X-XVL CHIC &,grocery,2026734,unknown,,Frito Lay,1,no,,no,,no,,no,,no,,18.72,,UW Housing and Food Services
1,2013,Kraft Mac & Cheese Deluxe,grocery,5720169,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,no,,18.41,,UW Housing and Food Services
1,2013,Hamb Helper Lasagne,grocery,5720109,unknown,Hamburger Helper,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Partially Hydrogenated Oil (trans fats),18,,UW Housing and Food Services
1,2013,Orv Red Eas Slat & Vngr,grocery,5780406,unknown,Orville Redenbacher,Harbor Wholesale,1,no,,no,,no,,no,,no,,17.88,,UW Housing and Food Services
1,2013,ICE CREAM CHOC CHIP MINT,grocery,IM01218,unknown,COLMB,OREGON ICE CREAM,1,no,,no,,no,,no,,no,,17.86,,UW Housing and Food Services
1,2013,Camp New Eng Clam Chowder,grocery,4240325,unknown,,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),17.71,,UW Housing and Food Services
1,2013,'Kronos Handmade Pita 7 Inch (Zero Trans Fats)',grocery,,unknown,,Merlino,1,no,,no,,no,,no,,no,,17.7,,UW Housing and Food Services
1,2013,Kraft Thick & Spicy Bbq,grocery,3640349,unknown,Kraft,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.56,,UW Housing and Food Services
1,2013,70700 - FRZ RASP JOES,baked,70700,unknown,,Franz Bakery,1,no,,no,,no,,no,,no,,17.5,,UW Housing and Food Services
1,2013,70442 - FRZ EURO THWICH,baked,70442,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.36,,UW Housing and Food Services
1,2013,OLIVES QUEEN STUFFED 150/160,grocery,38660,unknown,,REMA FOODS INC,1,no,,no,,no,,no,,no,,17.32,,UW Housing and Food Services
1,2013,CHEESE BRIE WHEEL,dairy,4502,unknown,DE FR,PACIFC CHEESE,1,no,,no,,no,,no,,no,,17.3,,UW Housing and Food Services
1,2013,87156 - AA APPLE PIE,baked,87156,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.28,,UW Housing and Food Services
1,2013,87158 - AA BBERRY PIE,baked,87158,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.28,,UW Housing and Food Services
1,2013,87159 - AA LEMON PIE,baked,87159,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.28,,UW Housing and Food Services
1,2013,87159 - AA LEMON PIE,baked,87159,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,Contains high fructose corn syrup,17.28,,UW Housing and Food Services
1,2013,87160 - AA CHOC PIE,baked,87160,unknown,,Franz Bakery,1,no,,no,,no,,no,,yes,,17.28,,UW Housing and Food Services
1,2013,Oep Enchilada Sc Mild 10z,grocery,4280256,unknown,Old El Paso,Harbor Wholesale,1,no,,no,,no,,no,,yes,Contains Genetically Modified Organisms (GMOs),17.28,soy,UW Housing and Food Services
